1083003202,1,,1,,0,621,Central,mukono,rural,3.9,,5,30400,33600,64000,404.3767,3522.715,1939.371,47,414,461,120000,38.55,37.53,76.08,1,30,1.6,,0
1083003203,0,,3,,0,621,Central,mukono,rural,8.45,0.455,4,0,18000,18000,1421.524,2725.194,2047.832,6.5,70,76.5,48000,32.375,51.2,83.575,1,62,0,0,0
1083003204,0,,1,,0,933,Central,mukono,rural,2.95,0.63,7,7500,12000,19500,1098.338,756.2643,915.8843,67.5,200,267.5,39500,44.15,86.61,130.76,0,,0,2.72,1
1083003205,1,,1,,0,621,Central,mukono,rural,1.5,,4,500,1000,1500,93.21329,98.19945,94.52805,4.5,37,41.5,41500,12.6,33.02,45.62,0,23,0,0,1
1083003206,0,,5,,0,542,Central,mukono,rural,2.95,1.465,10,4500,66000,70500,757.3407,202.9695,474.2435,98,31,129,70500,58.8,142.61,201.41,1,,0,1.58,1
1083003207,1,,2,,2,918,Central,mukono,rural,3.3,10.05,8,2000,8100,10100,801.2812,604.7092,694.34,44,247,291,810100,45.8875,51.655,97.5425,1,36,0.5,0.9,1
1083003208,0,,2,,0,152,Central,mukono,rural,6.3,0.035,4,53000,55000,108000,9954.637,2728.255,6263.371,202,300,502,108000,61.275,120.55,181.825,0,37,2,2.8,0
1083003209,1,,1,,1,611,Central,mukono,rural,15.1,,12,1018000,180000,1198000,1751.108,851.3619,1285.214,304,273,577,2491000,39.05,349.23,388.28,1,51,0.5,1.45,1
1083003210,1,,2,,6,621,Central,mukono,rural,3,,3,0,660000,660000,0,323.1764,159.5987,0,930,930,4379160,,8.01,8.01,1,40,1.5,,1
1083003301,0,,5,,0,514,Central,mukono,rural,0,,5,0,,0,0,,0,0,,0,2160000,,,,0,30,,0.4166667,1
1083003302,1,,1,,1,348,Central,mukono,rural,7,0.865,6,80000,16000,96000,913.6658,904.8938,898.0848,1205,62,1267,96000,95.75,68.32,164.07,1,57,5,1,1
1083003303,0,,5,,6,621,Central,mukono,rural,16.5,0.775,16,0,0,0,600.2424,1899.065,1234.268,11,472.5,483.5,0,145.25,178.94,324.19,1,51,3,3.2,1
1083003306,1,,2,,6,621,Central,mukono,rural,2,0.3,13,0,10000,10000,1118.687,689.3245,892.8759,260,457.5,717.5,10000,47.5,71.78,119.28,0,59,2.5,0.7111111,1
1083003307,1,,2,,2,621,Central,mukono,rural,2,0.32,5,14000,5294150,5308150,47.36842,968.8643,501.8605,10,15290,15300,5368150,30,56.26,86.26,1,31,0.5,,1
1083003308,0,,5,,6,621,Central,mukono,rural,8,0.005,7,0,0,0,221.1001,157.5307,186.9846,106,18,124,0,72,82.52,154.52,1,75,0.1,1.5,1
1083003309,1,,1,,7,324,Central,mukono,rural,49.3,5.14,15,2367000,2158000,4525000,761.7359,2524.1,1622.69,370,837,1207,4525000,106.825,69.295,176.12,1,63,0,0.52,1
1083003310,1,,1,,6,621,Central,mukono,rural,10,,7,120000,257000,377000,811.2386,277.0083,537.4243,12,406,418,377000,35,40.09,75.09,1,70,7,3.083333,1
1083003312,0,,5,,1,621,Central,mukono,rural,4,,9,84000,28000,112000,757.1561,867.9594,802.5536,70,113,183,112000,11.75,38.28,50.03,1,80,0,2.666667,1
1091000101,1,,1,,5,517,Central,nakasongola,urban,0,,3,0,,0,0,,0,0,,0,0,,,,0,20,,,1
1091000103,1,,1,,2,743,Central,nakasongola,urban,0.5,,9,0,,0,181.3481,,89.55769,4,,4,62000,8.5,,8.5,1,29,3.2,0.5,1
1091000104,0,,5,,1,621,Central,nakasongola,urban,2.5,0.045,6,0,0,0,75.06925,258.5411,164.7515,9,1,10,0,22.25,20.03,42.28,1,37,0.8,0.56,1
1091000105,1,,1,,1,621,Central,nakasongola,urban,0,,4,0,,0,0,,0,0,,0,0,,,,1,,,,1
1091000106,1,,2,,0,621,Central,nakasongola,urban,6.75,,4,0,,0,487.5346,,240.7661,5,,5,0,10,,10,0,,2,1.6,1
1091000107,0,,1,,1,743,Central,nakasongola,urban,2,,6,0,0,0,0,533.241,263.3379,10.5,42.5,53,24000,31.5,24.735,56.235,1,43,2,0,1
1091000108,1,,1,,1,621,Central,nakasongola,urban,11,0.305,13,0,0,0,40.46452,270.1896,153.4147,2.5,16,18.5,37000,128.5,85.65,214.15,1,53,4.8,1.44,1
1091000109,1,,1,,0,933,Central,nakasongola,urban,6.5,0.415,7,0,0,0,1994.46,28.49228,999.0229,757,2,759,0,57.75,18.35,76.1,1,50,0.8,0.4,1
1091000110,0,,1,,1,621,Central,nakasongola,urban,8.6,,12,0,0,0,0,167.4746,82.70634,11,4.5,15.5,24000,118.75,105.86,224.61,1,36,2,0.7142857,1
1091000111,1,,1,,6,623,Central,nakasongola,urban,0.5,0.6,9,0,0,0,0,110.8033,54.71956,0,10,10,0,3.5,7.895,11.395,0,43,1.6,0.3,1
1093000201,1,,5,,1,622,Central,nakasongola,rural,0,,1,0,,0,0,,0,0,,0,0,,,,1,105,,,1
1093000202,0,,1,,0,621,Central,nakasongola,rural,5.75,1.47,5,275000,89000,364000,4314.682,-5963.989,-814.5007,208,62.5,270.5,364000,61,97.1,158.1,0,69,0,,1
1093000203,1,,1,,6,621,Central,nakasongola,rural,4.5,2.01,10,21000,0,21000,69.39058,580.3324,320.8618,4.5,214,218.5,21000,34.95,54.375,89.325,1,55,0,1.6,1
1093000204,0,,5,,1,621,Central,nakasongola,rural,8.5,2,5,79000,5000,84000,0,74.79224,36.9357,140,8,148,84000,23.5,59.66,83.16,1,30,0.5,2.8,1
1093000205,1,,1,,0,621,Central,nakasongola,rural,5,,7,90000,20000,110000,292.9956,411.5552,347.9382,15,34,49,110000,31.775,67.85,99.625,1,,0,0,1
1093000206,1,,1,,1,932,Central,nakasongola,rural,8.5,0.03,7,38000,0,38000,1254.452,280.926,758.2372,33,11.5,44.5,38000,369.75,102.525,472.275,1,77,0,0.8,1
1093000207,1,,3,,1,888,Central,nakasongola,rural,3.75,,1,52000,15000,67000,16151.8,1527.978,8731.054,30,24,54,67000,5,40.03,45.03,1,66,0,,0
1093000208,1,,0,,2,621,Central,nakasongola,rural,1.5,,1,288000,76000,364000,9373.961,4088.643,6648.427,27,8,35,376000,24,9.030001,33.03,1,45,0,,0
1093000209,1,,2,,0,621,Central,nakasongola,rural,11.25,0.33,5,14000,65600,79600,8263.49,4692.216,6398.099,361,145,506,79600,74.75,326.51,401.26,0,72,0,1.6,0
1093000210,1,,2,,2,832,Central,nakasongola,rural,172,13,16,205000,65000,270000,1921.226,2235.346,2052.698,1300,641,1941,3070000,120.5,261.16,381.66,1,70,1.5,0.05,0
1093000301,1,,3,,2,316,Central,nakasongola,rural,0,,2,0,,0,0,,0,0,,0,38000,,,,0,41,,,1
1093000302,1,,3,,2,621,Central,nakasongola,rural,3.5,18.835,2,30000,65000,95000,2886.427,3407.202,3108.071,7,235,242,113000,76,52.15,128.15,1,25,6,,0
1093000306,1,,1,,3,516,Central,nakasongola,rural,0.38,0.15,3,0,,0,130.8403,,64.61469,75,,75,1600000,21.75,0.01,21.76,0,27,2.4,,1
1093000307,0,,3,,2,542,Central,nakasongola,rural,0,0.3,3,0,,0,0,,0,0,,0,0,,,,1,40,,0.5,1
1093000308,0,,5,,6,921,Central,nakasongola,rural,0.2,,9,0,0,0,0,538.6273,265.9979,0,2.5,2.5,75000,3.75,8.01,11.76,1,63,0,,1
1093000309,1,,1,,0,151,Central,nakasongola,rural,5.4,5.3,3,44000,0,44000,0,1757.802,868.0803,11,93.5,104.5,124000,156.75,78.4,235.15,1,23,0,,1
1093000310,1,,1,,0,921,Central,nakasongola,rural,10,2.25,6,0,30000,30000,640.8126,870.2678,746.238,51,68,119,1314000,27.5,37.56,65.06,1,34,0,3.2,1
1093000313,1,,3,,1,623,Central,nakasongola,rural,0,,1,0,,0,0,,0,0,,0,25400,,,,1,28,,,1
1093000314,1,,2,,0,621,Central,nakasongola,rural,0,,5,0,,0,0,,0,0,,0,0,,,,0,40,,0.25,1
1093000315,1,,1,,6,621,Central,nakasongola,rural,0,,4,0,,0,0,,0,0,,0,0,,,,1,25,,2,1
1093000401,1,,1,,1,622,Central,nakasongola,rural,2,1.55,8,0,0,0,0,127.2507,62.842,0,52,52,28800,,18.16,18.16,1,48,1.6,1.6,1
1093000402,1,,1,,2,622,Central,nakasongola,rural,0,61.43,7,0,,0,0,,0,0,,0,292000,,,,0,29,,6,1
1093000403,1,,1,,6,622,Central,nakasongola,rural,0,43.45,8,0,,0,0,,0,0,,0,290000,,,,0,28,0,,1
1093000404,1,,1,,6,621,Central,nakasongola,rural,3,,6,0,0,0,0,189.289,93.47926,10,73,83,160000,28.75,30.1,58.85,0,40,0,0.5,1
1093000405,1,,1,,6,622,Central,nakasongola,rural,0,11,4,0,,0,0,,0,0,,0,1160000,,,,1,42,,1.6,1
1093000406,1,,2,,0,542,Central,nakasongola,rural,4.15,1.23,7,0,0,0,0,210.368,103.889,18,34,52,19000,36,36.55,72.55,1,32,0,0.8,1
1093000407,1,,1,,1,621,Central,nakasongola,rural,5.9,0.15,5,39600,0,39600,0,348.3657,172.0383,98,7,105,1239600,49.5,58.6,108.1,1,33,0,2,1
1093000408,1,,1,,0,834,Central,nakasongola,rural,6,3.675,11,50000,0,50000,1587.509,273.8353,919.2141,111,245,356,152000,53.75,75.4,129.15,1,44,0,8,1
1093000409,1,,1,,1,723,Central,nakasongola,rural,5,7.16,8,0,10000,10000,376.7313,247.5762,308.3105,4,103,107,804000,68,64.85,132.85,1,28,0,1.6,1
1093000410,1,,2,,0,621,Central,nakasongola,rural,14.5,555,12,0,0,0,7825.485,3515.189,5600.524,61,235,296,19400000,18,114.13,132.13,0,76,0,1.6,0
1101000101,0,,0,,3,542,Central,rakai,urban,0,,2,0,,0,0,,0,0,,0,567000,,,,1,22,,,1
1101000102,0,,1,,1,621,Central,rakai,urban,2.5,1.3,7,80000,0,80000,635.5362,202.6118,413.9144,9,4,13,83000,19.75,18.31,38.06,0,40,2,1,1
1101000103,0,,3,,1,621,Central,rakai,urban,3.5,,2,20000,40500,60500,2047.091,2267.313,2130.643,155,41.5,196.5,180500,10.5,15.04,25.54,0,31,11.2,,0
1101000106,1,,2,,0,621,Central,rakai,urban,0,,5,0,,0,0,,0,0,,0,100000,,,,1,46,,1.5,1
1101000107,1,,0,,0,621,Central,rakai,urban,0,,1,0,,0,0,,0,0,,0,30000,,,,0,18,,,1
1101000108,1,,1,,6,733,Central,rakai,urban,21,4,3,4800,18000,22800,614.7738,390.951,496.6712,70,107,177,22800,0,0.04,0.04,0,94,0.2,,1
1101000109,0,,5,,1,621,Central,rakai,urban,0.65,,3,0,0,0,415.5125,0,205.1984,10,0,10,0,16.5,2.54,19.04,0,35,2.4,2.4,1
1101000110,1,,1,,1,541,Central,rakai,urban,0,,1,0,,0,0,,0,0,,0,1824000,,,,0,43,,,1
1101000114,0,,1,,6,621,Central,rakai,urban,0,,2,0,,0,0,,0,0,,0,300000,,,,0,30,,,1
1101000115,0,,3,,2,715,Central,rakai,urban,0,,2,0,,0,0,,0,0,,0,0,,,,0,31,,,1
1103000202,0,,5,,6,612,Central,rakai,rural,19,11.15,8,0,0,0,884.6953,463.8504,665.9713,113,184,297,350000,39,15.06,54.06,1,46,0,2.5,1
1103000203,1,,1,,6,622,Central,rakai,rural,48.5,68,10,90000,0,90000,1492.632,189.9446,830.9302,115,33,148,1140000,0,0.04,0.04,1,40,0.2,11.2,1
1103000204,1,,1,,6,622,Central,rakai,rural,246,108.35,12,0,0,0,52.63158,87.7193,69.31145,30,40,70,7540000,0,9.33,9.33,1,61,0,5,1
1103000205,1,,1,,6,622,Central,rakai,rural,150,24.5,10,0,0,0,492.8532,454.7368,467.9617,100,72,172,655000,6.75,0.85,7.6,1,42,0,10.56,1
1103000206,1,,1,,6,622,Central,rakai,rural,1.5,7,7,10000,0,10000,138.5042,221.6066,177.8386,1.5,4,5.5,360000,8.5,4.26,12.76,1,43,0,8,1
1103000207,1,,5,,2,622,Central,rakai,rural,41.25,49.35,6,35000,30000,65000,601.108,684.2105,634.7469,21.5,70,91.5,2065000,0,6.6,6.6,0,41,0,,1
1103000208,1,,1,,6,622,Central,rakai,rural,51,20.39,6,0,40000,40000,0,283.4718,139.9909,0,62,62,290000,0,53.29,53.29,1,30,0.1,,1
1103000209,1,,1,,6,622,Central,rakai,rural,5,,6,0,20000,20000,0,5888.273,2907.889,0,78,78,20000,,41.975,41.975,1,52,,,0
1103000210,1,,3,,6,621,Central,rakai,rural,4.5,,1,3000,4000,7000,660.3878,1305.263,970.725,17,220,237,7000,23,5.11,28.11,0,52,0,,1
1103000301,1,,1,,6,621,Central,rakai,rural,3,0.32,4,195000,70000,265000,11218.28,524.2382,5798.974,52,58.5,110.5,265000,44.25,42.78,87.03,1,22,1,,0
1103000302,1,,2,,6,621,Central,rakai,rural,0,41,3,0,,0,0,,0,0,,0,2330000,,,,1,37,0,,1
1103000303,0,,3,,6,621,Central,rakai,rural,1,,2,0,0,0,1957.618,772.2992,1348.153,28,11,39,3000,15.1,7.26,22.36,0,42,0,0.8,1
1103000305,1,,1,,6,622,Central,rakai,rural,0.5,,6,32000,,32000,295.4755,,145.9188,9,,9,68000,24,,24,0,28,2,1,1
1103000306,1,,1,,6,621,Central,rakai,rural,1.5,0.6350001,7,0,0,0,680.7281,242.6593,456.0094,54,13,67,0,22.555,10.33,32.885,0,52,0,2.733333,1
1103000307,1,,1,,6,621,Central,rakai,rural,23,6.63,6,149500,59000,208500,1743.583,1905.448,1802.052,132.5,218,350.5,208500,316.75,144.29,461.04,1,38,15,1.5,0
1103000308,1,,1,,6,622,Central,rakai,rural,6.38,0,6,40000,30000,70000,1183.103,484.072,823.3242,62,53,115,157000,126.25,82.67,208.92,1,60,0.25,3.2,1
1103000309,1,,2,,1,621,Central,rakai,rural,38.4,19.3,8,30000,0,30000,4483.657,2628.116,3512.107,80.5,71,151.5,30000,151.625,175.09,326.715,1,34,0.5,0.4,0
1103000310,1,,1,,1,621,Central,rakai,rural,7007.5,10.975,10,102500,125000,227500,4797.784,2625.374,3665.882,386,386,772,257500,366,250.31,616.31,1,27,1,0.8,0
1103000401,1,,1,,6,622,Central,rakai,rural,1.25,0.015,10,0,6000,6000,370.9695,539.1136,449.4391,33.5,49,82.5,78000,25.5,53.53,79.03,1,50,3.2,3.2,1
1103000402,1,,0,,6,621,Central,rakai,rural,1.35,1.03,1,183000,23000,206000,3962.604,2836.011,3357.456,97,96,193,218000,12.3,19.6,31.9,1,22,0,,0
1103000403,0,,3,,6,621,Central,rakai,rural,1.75,0.035,2,42000,60000,102000,2284.21,1726.454,1980.643,148,32,180,126000,28.25,26.145,54.395,1,48,0,,0
1103000404,1,,1,,0,621,Central,rakai,rural,5,0.18,4,51000,14000,65000,5807.063,8438.851,7035.26,131,195,326,65000,51.75,57.76,109.51,1,33,0,3.2,0
1103000405,1,,0,,1,621,Central,rakai,rural,7.5,0.015,1,89000,109000,198000,2439.889,8407.202,5356.771,110,82,192,198000,48,42.02,90.02,0,35,3,,0
1103000406,1,,3,,6,621,Central,rakai,rural,1.7,0.005,1,8000,0,8000,3443.213,263.1579,1830.369,73,10,83,8000,30,5.03,35.03,1,72,0,,0
1103000407,1,,1,,6,621,Central,rakai,rural,1.2,,5,0,0,0,278.6703,91.41274,182.7633,35,9,44,0,52,39.52,91.52,0,71,0,2,1
1103000409,1,,1,,1,621,Central,rakai,rural,3.49,2.465,12,288000,120000,408000,2431.487,796.1404,1593.944,385,93.5,478.5,408000,19.75,70.65,90.4,0,75,0,1.833333,1
1103000410,1,,1,,6,621,Central,rakai,rural,26,35.46,12,310000,150000,460000,1520.706,1072.807,1280.791,259,122,381,600000,55,45.09,100.09,0,68,1.4,9.371428,1
1103000411,0,,5,,6,623,Central,rakai,rural,0,,6,0,8000,8000,0,849.0305,419.2886,0,66,66,8000,,73.57,73.57,1,76,,1.8,1
1103000501,1,,1,,1,622,Central,rakai,rural,0,,6,0,115000,115000,0,2950.369,1457.022,0,77.5,77.5,265000,,216.91,216.91,1,42,,1.95,1
1103000502,1,,1,,2,621,Central,rakai,rural,3.54,1.9,6,25000,0,25000,1797.784,610.8033,1189.466,55,21,76,25000,53.5,16.94,70.44,1,26,0.8,3.2,1
1103000503,1,,1,,3,545,Central,rakai,rural,22.7,0.5,7,314000,642800,956800,2362.485,2462.604,2382.842,1409,973,2382,956800,255.75,187.235,442.985,1,45,0,0.8,0
1103000504,1,,1,,1,621,Central,rakai,rural,2.48,0.15,6,58000,0,58000,1663.897,179.3629,910.2827,108,20,128,108000,23.5,22.24,45.74,0,31,0.3,0,1
1103000505,1,,3,,6,621,Central,rakai,rural,3.5,,1,3000,,3000,0,,0,81,,81,243000,14,8.04,22.04,1,71,3,,1
1103000506,1,,1,,3,832,Central,rakai,rural,3.49,3,5,188000,130500,318500,2049.64,1922.992,1961.86,57,37.5,94.5,2118500,37.875,35.835,73.71,0,32,0,,0
1103000507,1,,1,,0,621,Central,rakai,rural,3,0.3,3,170000,98000,268000,667.59,780.2401,715.0023,86.5,24.5,111,268000,21,17.03,38.03,0,26,2,,1
1103000508,0,,1,,1,623,Central,rakai,rural,0.8,0.015,7,0,0,0,178.0768,167.3922,170.6078,10,33,43,62000,3,23.28,26.28,1,33,1.6,8,1
1103000509,0,,3,,1,621,Central,rakai,rural,3.35,0,7,5000,37500,42500,1121.488,2080.57,1581.317,187,117,304,240500,72.75,87.03,159.78,1,48,0.5,,1
1103000510,1,,1,,6,621,Central,rakai,rural,6.5,,3,443500,,443500,4218.375,,2083.219,174,,174,458500,116.25,,116.25,0,79,0.25,,0
1103000601,1,,0,,4,239,Central,rakai,rural,1.25,,1,0,35000,35000,0,1841.551,909.4391,0,8.5,8.5,35000,0,9.030001,9.030001,1,24,0,,1
1103000602,0,,1,,0,541,Central,rakai,rural,3.5,2.45,6,135000,24500,159500,1292.244,1204.617,1233.06,199,126,325,379500,33,28.53,61.53,1,30,0,2,1
1103000603,0,,3,,2,621,Central,rakai,rural,2.5,0,5,10000,30000,40000,461.0526,586.8698,517.5103,9.2,18,27.2,59500,0,15.03,15.03,1,24,0.5,0.5,1
1103000604,0,,3,,7,,Central,rakai,rural,1.69,,4,24000,41000,65000,659.4183,1720.499,1175.308,22,23,45,65000,15.75,34.85,50.6,0,30,0.2,5,1
1103000605,1,,1,,1,621,Central,rakai,rural,9,0.63,6,145300,67000,212300,1338.181,973.084,1141.404,568,818.5,1386.5,212300,44.25,36.335,80.585,1,65,0,2,1
1103000606,1,,1,,6,621,Central,rakai,rural,6.25,,5,0,36000,36000,473.9612,763.7673,611.2449,27,92,119,45000,21.25,31.78,53.03,1,30,3.2,3.2,1
1103000607,0,,1,,1,621,Central,rakai,rural,1.75,0.15,7,3750,45000,48750,26.71152,152.3546,88.43072,3,56,59,48750,15.75,21.81,37.56,1,30,3,3.2,1
1103000608,1,,1,,2,621,Central,rakai,rural,2.75,,4,238000,0,238000,2342.105,0,1156.635,204,0,204,358000,69,3.07,72.07,0,35,0.1,,1
1103000609,0,,3,,1,621,Central,rakai,rural,20.5,0.52,4,391500,473000,864500,2322.438,1733.103,2002.804,93.5,79.5,173,2174500,24.25,43.21,67.46,1,52,0.3,,0
1103000611,1,,1,,1,621,Central,rakai,rural,12.4,0.55,7,913500,736000,1649500,1253.661,2171.587,1691.538,233.5,282,515.5,4809500,48.5,55.895,104.395,1,59,0.4,0.8,1
1103000701,0,,3,,1,621,Central,rakai,rural,1.02,,1,144000,,144000,106.3712,,52.53078,6,,6,144000,4.8,,4.8,1,36,3.2,,1
1103000702,1,,2,,1,621,Central,rakai,rural,1.38,0.175,5,60000,80000,140000,1368.975,893.9612,1117.538,551,502,1053,140000,25.5,17.28,42.78,0,40,1.6,0.25,1
1103000703,1,,2,,1,352,Central,rakai,rural,11.35,8.11,8,172700,256000,428700,2842.659,632.964,1716.416,807,1369,2176,2212700,73.25,66.11,139.36,1,55,3,,1
1103000704,1,,1,,2,621,Central,rakai,rural,2.5,4.635,4,111000,94500,205500,274.2382,1509.709,880.9918,63,363,426,210100,17,41.93,58.93,1,28,0,,1
1103000705,1,,1,,2,621,Central,rakai,rural,5.25,7,4,1962000,502000,2464000,4112.188,1768.005,2903.899,4278,145,4423,2464000,31.5,62.68,94.18,0,28,6,,0
1103000706,0,,3,,1,621,Central,rakai,rural,6,1.005,3,365000,160000,525000,1216.99,2334.257,1753.762,1656,70.5,1726.5,525000,35.25,40.04,75.29,0,35,5,2,1
1103000708,1,,1,,6,621,Central,rakai,rural,1.5,0.02,4,20000,38400,58400,657.6177,360.4848,502.7838,4.5,163,167.5,82400,26.75,23.82,50.57,1,30,1.5,,1
1103000709,1,,1,,6,621,Central,rakai,rural,6.5,1.75,7,105000,130000,235000,889.5924,1321.33,1091.851,183.5,166,349.5,235000,8,25.29,33.29,0,45,0,1.5,1
1103000710,1,,1,,0,152,Central,rakai,rural,11,0.31,9,137000,165000,302000,1026.162,699.446,852.1812,946,902,1848,326000,315.5,220.81,536.31,1,35,1.8,2.6,1
1103000711,0,,3,,1,621,Central,rakai,rural,5,,5,37500,0,37500,329.6399,806.0942,560.8755,64,49,113,37500,12,30.77,42.77,1,37,0.25,3.2,1
1103000801,1,,1,,1,621,Central,rakai,rural,10.5,0.45,6,587000,330000,917000,2784.395,1936.75,2331.509,287.5,206,493.5,917000,163.75,182.13,345.88,0,33,0.5,,0
1103000802,1,,1,,1,743,Central,rakai,rural,1.5,,5,0,0,0,452.6316,908.0333,671.9562,30,62,92,0,12.75,19.52,32.27,0,42,2.4,1.6,1
1103000803,1,,1,,6,621,Central,rakai,rural,1.6,0.785,2,30000,24000,54000,631.5789,2606.648,1599.179,50,29.5,79.5,150000,0,39.85,39.85,1,23,0.05,,1
1103000804,1,,1,,1,621,Central,rakai,rural,2.5,1.385,3,100000,0,100000,268.144,4489.381,2349.476,11,51.5,62.5,100000,11,29.385,40.385,1,21,0,,0
1103000805,1,,1,,0,621,Central,rakai,rural,4.5,,7,239000,150000,389000,1319.351,242.1053,771.1159,397,146,543,394000,10,14.79,24.79,0,47,4,3.466667,1
1103000806,1,,1,,1,621,Central,rakai,rural,3.8,,5,0,30000,30000,2216.066,2081.44,2122.298,134,121,255,138000,16.5,11.26,27.76,1,32,2,,0
1103000807,0,,5,,6,621,Central,rakai,rural,3.15,2.65,4,143000,114500,257500,3473.684,2127.424,2766.074,245,60.5,305.5,742500,78.5,60.705,139.205,0,43,3.2,2,0
1103000808,1,,1,,0,621,Central,rakai,rural,6.5,0.935,3,30000,210000,240000,2326.039,1862.419,2068.445,113.5,96,209.5,240000,63.25,39.88,103.13,0,27,2,,0
1103000809,1,,2,,1,621,Central,rakai,rural,8.5,2.05,7,168000,564500,732500,2145.785,1184.092,1644.44,89.2,123,212.2,1382500,74.5,53.06,127.56,1,37,0.2,0.1333333,1
1103000810,1,,1,,1,622,Central,rakai,rural,5.75,6.005,7,0,20000,20000,2645.414,1289.157,1943.064,74.5,32,106.5,20000,77,55.8,132.8,1,41,1.5,0.25,0
1103000901,1,,1,,6,536,Central,rakai,rural,0,,5,0,,0,0,,0,0,,0,330000,,,,1,37,,0.8,1
1103000902,1,,2,,6,621,Central,rakai,rural,2.25,,8,20000,55000,75000,157.8947,2330.333,1228.796,22,227,249,75000,38.75,26.27,65.02,0,50,8,1,1
1103000903,1,,1,,6,621,Central,rakai,rural,2.65,0.64,6,8000,4800,12800,471.9298,647.8301,552.9868,99,181,280,72800,74.5,135.22,209.72,0,45,1.6,1.15,1
1103000904,0,,3,,0,621,Central,rakai,rural,2.5,,4,7000,21000,28000,773.8227,482.3407,620.3488,57,60,117,37000,18,14.31,32.31,1,48,0,0.1,1
1103000905,1,,2,,0,621,Central,rakai,rural,0.7,,4,0,6000,6000,159.5568,259.5568,206.9767,3,56.5,59.5,30000,17,11.27,28.27,1,45,6.4,,1
1103000906,1,,1,,6,621,Central,rakai,rural,1.25,0.75,2,30000,40000,70000,473.6842,921.0526,688.7825,30,45,75,70000,1.5,6.53,8.030001,0,67,0,,1
1103000907,0,,5,,1,621,Central,rakai,rural,0.9,0.025,4,12000,120000,132000,466.759,1177.839,812.1751,26.5,98,124.5,132000,9.5,20.54,30.04,1,34,1.6,1.2,1
1103000908,0,,2,,6,621,Central,rakai,rural,3.5,0.495,2,4000,0,4000,2967.313,1052.632,1985.226,150,40,190,4000,15.25,24.57,39.82,1,57,1.2,4.8,0
1103000909,1,,1,,6,621,Central,rakai,rural,1.75,0.09,6,26600,0,26600,263.1579,498.4303,376.1058,96,67,163,26600,7,20.56,27.56,0,59,0,,1
1103000910,1,,2,,1,621,Central,rakai,rural,5.5,,5,45000,511100,556100,1041.274,651.4127,835.9234,67,164,231,556100,12,60.36,72.36,1,60,3.2,,1
1103001001,0,,3,,2,621,Central,rakai,rural,1.5,0.45,3,90000,130000,220000,518.0056,342.4931,424.9521,4.75,9.5,14.25,226500,12,27.79,39.79,0,25,32,,1
1103001002,0,,1,,3,535,Central,rakai,rural,0,,2,0,,0,0,,0,0,,0,0,,,,1,23,,,1
1103001003,0,,1,,0,541,Central,rakai,rural,0,1.45,4,0,,0,0,,0,0,,0,18000,,,,0,28,,0.01,1
1103001004,1,,0,,2,549,Central,rakai,rural,1,,1,15000,5000,20000,884.7645,1103.324,981.8057,35.75,41.5,77.25,1658000,6,4.635,10.635,0,39,0.5,,1
1103001006,1,,1,,6,621,Central,rakai,rural,2,,3,20000,15000,35000,0,49.12281,24.25901,4,14,18,35000,2.5,2.51,5.01,1,71,0,1.6,1
1103001007,1,,1,,1,743,Central,rakai,rural,5.4,0.16,6,240600,31000,271600,1389.355,1576.344,1464.593,175,173,348,1571600,90.5,64.55,155.05,1,38,10,0.5,1
1103001009,1,,1,,1,621,Central,rakai,rural,11,4.1,3,3111000,866000,3977000,5377.655,3505.078,4386.685,4305.5,193,4498.5,3977000,0,0.15,0.15,1,45,16,0.1,0
1103001010,1,,1,,7,332,Central,rakai,rural,11.85,1.205,12,1021600,674000,1695600,1758.656,3664.681,2678.283,544,860.5,1404.5,2281600,194.225,198.1,392.325,1,54,0,3.2,0
1103001012,1,,1,,0,,Central,rakai,rural,2.75,0,3,0,108000,108000,0,2380.055,1175.376,0,35.5,35.5,118000,,29.69,29.69,1,24,8,,1
1103001013,1,,1,,1,421,Central,rakai,rural,13.25,0.3,4,1920000,816000,2736000,5054.709,2649.584,3804.719,2215,859.5,3074.5,2736000,142.25,105.2,247.45,0,64,0,1.6,0
1103001101,0,,3,,6,921,Central,rakai,rural,0,,3,0,,0,0,,0,0,,0,2000,,,,1,27,,,1
1103001102,0,,3,,3,621,Central,rakai,rural,6.75,0.645,6,80000,26500,106500,1173.13,1208.38,1176.094,80,257,337,106500,21,39.37,60.37,1,40,0.2,0,1
1103001103,0,,1,,1,621,Central,rakai,rural,4.7,1.95,9,9000,49600,58600,948.815,1286.55,1103.922,66,162,228,1261600,57,74.62,131.62,0,25,3.2,0.8,1
1103001104,1,,5,,0,621,Central,rakai,rural,6,,2,178000,205000,383000,657.8947,842.1053,740.7661,38.5,48,86.5,383000,8,6.01,14.01,0,52,0,,1
1103001105,1,,1,,0,621,Central,rakai,rural,42.25,,8,2019750,1480000,3499750,1285.699,1181.433,1218.379,390.5,469,859.5,3499750,275.5,195.19,470.69,0,30,0.5,1.666667,1
1103001106,1,,1,,0,621,Central,rakai,rural,3.7,1.225,3,150000,311000,461000,280.7018,2229.178,1239.489,23,48,71,1231000,20.5,77.41,97.91,0,29,0.3,,1
1103001107,1,,2,,2,751,Central,rakai,rural,5,0.785,7,282000,177000,459000,670.1622,442.4218,549.4431,108,108,216,939000,34.675,28.07,62.745,1,31,0.8,0.5,1
